timestamp,vazao_L_min,pulsos,dc_temp_%,dc_cooler_%
2026-03-15 19:24:15,10.0,15,0,100
2026-03-15 19:24:16,10.67,16,0,100
2026-03-15 19:24:16,10.0,15,0,100
2026-03-15 19:24:16,10.0,15,0,100
2026-03-15 19:24:16,10.0,15,0,100
2026-03-15 19:24:16,10.0,15,0,100
2026-03-15 19:24:17,10.0,15,0,100
2026-03-15 19:24:17,10.0,15,0,100
2026-03-15 19:24:17,10.67,16,0,100
2026-03-15 19:24:17,10.0,15,0,100
2026-03-15 19:24:17,10.0,15,0,100
2026-03-15 19:24:18,10.0,15,0,100
2026-03-15 19:24:18,10.67,16,0,100
2026-03-15 19:24:18,10.0,15,0,100
2026-03-15 19:24:18,10.0,15,0,100
2026-03-15 19:24:18,10.0,15,0,100
2026-03-15 19:24:19,10.67,16,0,100
2026-03-15 19:24:19,10.0,15,0,100
2026-03-15 19:24:19,10.0,15,0,100
2026-03-15 19:24:19,10.0,15,0,100
2026-03-15 19:24:19,10.67,16,0,100
2026-03-15 19:24:20,10.0,15,0,100
2026-03-15 19:24:20,10.0,15,0,100
2026-03-15 19:24:20,10.0,15,0,100
2026-03-15 19:24:20,10.67,16,0,100
2026-03-15 19:24:20,10.0,15,0,100
2026-03-15 19:24:21,10.0,15,0,100
2026-03-15 19:24:21,10.0,15,0,100
2026-03-15 19:24:21,10.0,15,0,100
2026-03-15 19:24:21,10.0,15,0,100
2026-03-15 19:24:21,10.0,15,0,100
2026-03-15 19:24:22,10.0,15,0,100
2026-03-15 19:24:22,9.33,14,0,100
2026-03-15 19:24:22,10.0,15,0,100
2026-03-15 19:24:22,10.0,15,0,100
2026-03-15 19:24:22,9.33,14,0,100
2026-03-15 19:24:23,10.0,15,0,100
2026-03-15 19:24:23,9.33,14,0,100
2026-03-15 19:24:23,10.0,15,0,100
2026-03-15 19:24:23,9.33,14,0,100
2026-03-15 19:24:23,9.33,14,0,100
2026-03-15 19:24:24,10.0,15,0,100
2026-03-15 19:24:24,9.33,14,0,100
2026-03-15 19:24:24,10.0,15,0,100
2026-03-15 19:24:24,9.33,14,0,100
2026-03-15 19:24:24,10.0,15,0,100
2026-03-15 19:24:25,9.33,14,0,100
2026-03-15 19:24:25,9.33,14,0,100
2026-03-15 19:24:25,10.0,15,0,100
2026-03-15 19:24:25,9.33,14,0,100
2026-03-15 19:24:25,10.0,15,0,100
2026-03-15 19:24:26,9.33,14,0,100
2026-03-15 19:24:26,10.0,15,0,100
2026-03-15 19:24:26,9.33,14,0,100
2026-03-15 19:24:26,10.0,15,0,100
2026-03-15 19:24:26,9.33,14,0,100
2026-03-15 19:24:27,10.0,15,0,100
2026-03-15 19:24:27,10.0,15,0,100
2026-03-15 19:24:27,10.0,15,0,100
2026-03-15 19:24:27,9.33,14,0,100
2026-03-15 19:24:27,10.0,15,0,100
2026-03-15 19:24:28,10.0,15,0,100
2026-03-15 19:24:28,10.0,15,0,100
2026-03-15 19:24:28,10.67,16,0,100
2026-03-15 19:24:28,10.0,15,0,100
2026-03-15 19:24:28,10.0,15,0,100
2026-03-15 19:24:29,10.67,16,0,100
2026-03-15 19:24:29,10.0,15,0,100
2026-03-15 19:24:29,10.0,15,0,100
2026-03-15 19:24:29,10.67,16,0,100
2026-03-15 19:24:29,10.0,15,0,100
2026-03-15 19:24:30,10.0,15,0,100
2026-03-15 19:24:30,10.0,15,0,100
2026-03-15 19:24:30,10.67,16,0,100
2026-03-15 19:24:30,10.0,15,0,100
2026-03-15 19:24:30,10.0,15,0,100
2026-03-15 19:24:31,10.67,16,0,100
2026-03-15 19:24:31,10.0,15,0,100
2026-03-15 19:24:31,10.0,15,0,100
2026-03-15 19:24:31,10.0,15,0,100
2026-03-15 19:24:31,10.67,16,0,100
2026-03-15 19:24:32,10.0,15,0,100
2026-03-15 19:24:32,10.0,15,0,100
2026-03-15 19:24:32,10.0,15,0,100
2026-03-15 19:24:32,10.67,16,0,100
2026-03-15 19:24:32,10.0,15,0,100
2026-03-15 19:24:33,10.0,15,0,100
2026-03-15 19:24:33,10.67,16,0,100
2026-03-15 19:24:33,10.0,15,0,100
2026-03-15 19:24:33,10.0,15,0,100
2026-03-15 19:24:33,10.0,15,0,100
2026-03-15 19:24:34,10.0,15,0,100
2026-03-15 19:24:34,10.67,16,0,100
2026-03-15 19:24:34,10.0,15,0,100
2026-03-15 19:24:34,10.0,15,0,100
2026-03-15 19:24:34,10.0,15,0,100
2026-03-15 19:24:35,10.67,16,0,100
2026-03-15 19:24:35,10.0,15,0,100
2026-03-15 19:24:35,10.0,15,0,100
2026-03-15 19:24:35,10.0,15,0,100
2026-03-15 19:24:35,10.0,15,0,100
2026-03-15 19:24:36,10.0,15,0,100
2026-03-15 19:24:36,10.0,15,0,100
2026-03-15 19:24:36,10.0,15,0,100
2026-03-15 19:24:36,10.0,15,0,100
2026-03-15 19:24:36,10.67,16,0,100
2026-03-15 19:24:37,10.0,15,0,100
2026-03-15 19:24:37,10.0,15,0,100
2026-03-15 19:24:37,10.67,16,0,100
2026-03-15 19:24:37,10.0,15,0,100
2026-03-15 19:24:37,10.0,15,0,100
2026-03-15 19:24:38,10.67,16,0,100
2026-03-15 19:24:38,10.0,15,0,100
2026-03-15 19:24:38,10.0,15,0,100
2026-03-15 19:24:38,10.0,15,0,100
2026-03-15 19:24:38,10.0,15,0,100
2026-03-15 19:24:39,10.0,15,0,100
2026-03-15 19:24:39,10.0,15,0,100
2026-03-15 19:24:39,10.0,15,0,100
2026-03-15 19:24:39,10.0,15,0,100
2026-03-15 19:24:39,10.0,15,0,100
2026-03-15 19:24:40,10.0,15,0,100
2026-03-15 19:24:40,10.0,15,0,100
2026-03-15 19:24:40,10.0,15,0,100
2026-03-15 19:24:40,10.0,15,0,100
2026-03-15 19:24:40,9.33,14,0,100
2026-03-15 19:24:41,10.0,15,0,100
2026-03-15 19:24:41,10.0,15,0,100
2026-03-15 19:24:41,9.33,14,0,100
2026-03-15 19:24:41,10.0,15,0,100
2026-03-15 19:24:41,9.33,14,0,100
2026-03-15 19:24:42,10.0,15,0,100
2026-03-15 19:24:42,10.0,15,0,100
2026-03-15 19:24:42,9.33,14,0,100
2026-03-15 19:24:42,10.0,15,0,100
2026-03-15 19:24:42,9.33,14,0,100
2026-03-15 19:24:43,10.0,15,0,100
2026-03-15 19:24:43,9.33,14,0,100
2026-03-15 19:24:43,10.0,15,0,100
2026-03-15 19:24:43,9.33,14,0,100
2026-03-15 19:24:43,9.33,14,0,100
2026-03-15 19:24:44,10.0,15,0,100
2026-03-15 19:24:44,9.33,14,0,100
2026-03-15 19:24:44,10.0,15,0,100
2026-03-15 19:24:44,9.33,14,0,100
2026-03-15 19:24:44,10.0,15,0,100
2026-03-15 19:24:45,10.0,15,0,100
2026-03-15 19:24:45,9.33,14,0,100
2026-03-15 19:24:45,10.0,15,0,100
2026-03-15 19:24:45,9.33,14,0,100
2026-03-15 19:24:45,10.0,15,0,100
2026-03-15 19:24:46,9.33,14,0,100
2026-03-15 19:24:46,10.0,15,0,100
2026-03-15 19:24:46,9.33,14,0,100
2026-03-15 19:24:46,10.0,15,0,100
2026-03-15 19:24:46,9.33,14,0,100
2026-03-15 19:24:47,10.0,15,0,100
2026-03-15 19:24:47,9.33,14,0,100
2026-03-15 19:24:47,10.0,15,0,100
2026-03-15 19:24:47,9.33,14,0,100
2026-03-15 19:24:47,9.33,14,0,100
2026-03-15 19:24:48,10.0,15,0,100
2026-03-15 19:24:48,9.33,14,0,100
2026-03-15 19:24:48,10.0,15,0,100
2026-03-15 19:24:48,9.33,14,0,100
2026-03-15 19:24:48,10.0,15,0,100
2026-03-15 19:24:49,9.33,14,0,100
2026-03-15 19:24:49,9.33,14,0,100
2026-03-15 19:24:49,10.0,15,0,100
2026-03-15 19:24:49,9.33,14,0,100
2026-03-15 19:24:49,9.33,14,0,100
2026-03-15 19:24:50,10.0,15,0,100
2026-03-15 19:24:50,9.33,14,0,100
2026-03-15 19:24:50,9.33,14,0,100
2026-03-15 19:24:50,9.33,14,0,100
2026-03-15 19:24:50,10.0,15,0,100
2026-03-15 19:24:51,9.33,14,0,100
2026-03-15 19:24:51,10.0,15,0,100
2026-03-15 19:24:51,9.33,14,0,100
2026-03-15 19:24:51,10.0,15,0,100
2026-03-15 19:24:51,9.33,14,0,100
2026-03-15 19:24:52,10.0,15,0,100
2026-03-15 19:24:52,9.33,14,0,100
2026-03-15 19:24:52,10.0,15,0,100
2026-03-15 19:24:52,9.33,14,0,100
2026-03-15 19:24:52,10.0,15,0,100
2026-03-15 19:24:53,10.0,15,0,100
2026-03-15 19:24:53,10.0,15,0,100
2026-03-15 19:24:53,10.0,15,0,100
2026-03-15 19:24:53,10.0,15,0,100
2026-03-15 19:24:53,10.0,15,0,100
2026-03-15 19:24:54,10.0,15,0,100
2026-03-15 19:24:54,10.0,15,0,100
2026-03-15 19:24:54,10.0,15,0,100
2026-03-15 19:24:54,10.0,15,0,100
2026-03-15 19:24:54,10.0,15,0,100
2026-03-15 19:24:55,10.0,15,0,100
2026-03-15 19:24:55,10.0,15,0,100
2026-03-15 19:24:55,10.0,15,0,100
2026-03-15 19:24:55,10.0,15,0,100
2026-03-15 19:24:55,10.0,15,0,100
2026-03-15 19:24:56,10.0,15,0,100
2026-03-15 19:24:56,10.67,16,0,100
2026-03-15 19:24:56,10.0,15,0,100
2026-03-15 19:24:56,10.0,15,0,100
2026-03-15 19:24:56,10.0,15,0,100
2026-03-15 19:24:57,9.33,14,0,100
2026-03-15 19:24:57,10.0,15,0,100
2026-03-15 19:24:57,10.0,15,0,100
2026-03-15 19:24:57,10.0,15,0,100
2026-03-15 19:24:57,10.0,15,0,100
2026-03-15 19:24:58,10.0,15,0,100
2026-03-15 19:24:58,10.0,15,0,100
2026-03-15 19:24:58,10.0,15,0,100
2026-03-15 19:24:58,10.0,15,0,100
2026-03-15 19:24:58,10.0,15,0,100
2026-03-15 19:24:59,9.33,14,0,100
2026-03-15 19:24:59,10.0,15,0,100
2026-03-15 19:24:59,9.33,14,0,100
2026-03-15 19:24:59,10.0,15,0,100
2026-03-15 19:24:59,9.33,14,0,100
2026-03-15 19:25:00,10.0,15,0,100
2026-03-15 19:25:00,9.33,14,0,100
2026-03-15 19:25:00,9.33,14,0,100
2026-03-15 19:25:00,10.0,15,0,100
2026-03-15 19:25:00,9.33,14,0,100
2026-03-15 19:25:01,9.33,14,0,100
2026-03-15 19:25:01,10.0,15,0,100
2026-03-15 19:25:01,9.33,14,0,100
2026-03-15 19:25:01,9.33,14,0,100
2026-03-15 19:25:01,9.33,14,0,100
2026-03-15 19:25:02,10.0,15,0,100
2026-03-15 19:25:02,9.33,14,0,100
2026-03-15 19:25:02,9.33,14,0,100
2026-03-15 19:25:02,9.33,14,0,100
2026-03-15 19:25:02,10.0,15,0,100
2026-03-15 19:25:03,9.33,14,0,100
2026-03-15 19:25:03,9.33,14,0,100
2026-03-15 19:25:03,10.0,15,0,100
2026-03-15 19:25:03,9.33,14,0,100
2026-03-15 19:25:03,9.33,14,0,100
2026-03-15 19:25:04,9.33,14,0,100
2026-03-15 19:25:04,9.33,14,0,100
2026-03-15 19:25:04,10.0,15,0,100
2026-03-15 19:25:04,9.33,14,0,100
2026-03-15 19:25:04,9.33,14,0,100
2026-03-15 19:25:05,9.33,14,0,100
2026-03-15 19:25:05,9.33,14,0,100
2026-03-15 19:25:05,9.33,14,0,100
2026-03-15 19:25:05,10.0,15,0,100
2026-03-15 19:25:05,9.33,14,0,100
2026-03-15 19:25:06,9.33,14,0,100
2026-03-15 19:25:06,10.0,15,0,100
2026-03-15 19:25:06,9.33,14,0,100
2026-03-15 19:25:06,9.33,14,0,100
2026-03-15 19:25:06,9.33,14,0,100
2026-03-15 19:25:07,10.0,15,0,100
2026-03-15 19:25:07,9.33,14,0,100
2026-03-15 19:25:07,9.33,14,0,100
2026-03-15 19:25:07,9.33,14,0,100
2026-03-15 19:25:07,10.0,15,0,100
2026-03-15 19:25:08,9.33,14,0,100
2026-03-15 19:25:08,9.33,14,0,100
2026-03-15 19:25:08,10.0,15,0,100
2026-03-15 19:25:08,9.33,14,0,100
2026-03-15 19:25:08,10.0,15,0,100
2026-03-15 19:25:09,9.33,14,0,100
2026-03-15 19:25:09,10.0,15,0,100
2026-03-15 19:25:09,9.33,14,0,100
2026-03-15 19:25:09,10.0,15,0,100
2026-03-15 19:25:09,9.33,14,0,100
2026-03-15 19:25:10,10.0,15,0,100
2026-03-15 19:25:10,9.33,14,0,100
2026-03-15 19:25:10,10.0,15,0,100
2026-03-15 19:25:10,9.33,14,0,100
2026-03-15 19:25:10,9.33,14,0,100
2026-03-15 19:25:11,10.0,15,0,100
2026-03-15 19:25:11,9.33,14,0,100
2026-03-15 19:25:11,9.33,14,0,100
2026-03-15 19:25:11,9.33,14,0,100
2026-03-15 19:25:11,9.33,14,0,100
2026-03-15 19:25:12,9.33,14,0,100
2026-03-15 19:25:12,9.33,14,0,100
2026-03-15 19:25:12,9.33,14,0,100
2026-03-15 19:25:12,10.0,15,0,100
2026-03-15 19:25:12,9.33,14,0,100
2026-03-15 19:25:13,9.33,14,0,100
2026-03-15 19:25:13,9.33,14,0,100
2026-03-15 19:25:13,9.33,14,0,100
2026-03-15 19:25:13,9.33,14,0,100
2026-03-15 19:25:13,9.33,14,0,100
2026-03-15 19:25:14,9.33,14,0,100
2026-03-15 19:25:14,9.33,14,0,100
2026-03-15 19:25:14,9.33,14,0,100
2026-03-15 19:25:14,9.33,14,0,100
2026-03-15 19:25:14,9.33,14,0,100
2026-03-15 19:25:15,9.33,14,0,100
2026-03-15 19:25:15,9.33,14,0,100
2026-03-15 19:25:15,8.67,13,0,100
2026-03-15 19:25:15,9.33,14,0,100
2026-03-15 19:25:15,9.33,14,0,100
2026-03-15 19:25:16,9.33,14,0,100
2026-03-15 19:25:16,9.33,14,0,100
2026-03-15 19:25:16,8.67,13,0,100
2026-03-15 19:25:16,9.33,14,0,100
2026-03-15 19:25:16,8.67,13,0,100
2026-03-15 19:25:17,9.33,14,0,100
2026-03-15 19:25:17,8.67,13,0,100
2026-03-15 19:25:17,9.33,14,0,100
2026-03-15 19:25:17,9.33,14,0,100
2026-03-15 19:25:17,8.67,13,0,100
2026-03-15 19:25:18,9.33,14,0,100
2026-03-15 19:25:18,9.33,14,0,100
2026-03-15 19:25:18,9.33,14,0,100
2026-03-15 19:25:18,9.33,14,0,100
2026-03-15 19:25:18,9.33,14,0,100
2026-03-15 19:25:19,8.67,13,0,100
2026-03-15 19:25:19,9.33,14,0,100
2026-03-15 19:25:19,9.33,14,0,100
2026-03-15 19:25:19,9.33,14,0,100
2026-03-15 19:25:19,9.33,14,0,100
2026-03-15 19:25:20,8.67,13,0,100
2026-03-15 19:25:20,9.33,14,0,100
2026-03-15 19:25:20,9.33,14,0,100
2026-03-15 19:25:20,9.33,14,0,100
2026-03-15 19:25:20,8.67,13,0,100
2026-03-15 19:25:21,9.33,14,0,100
2026-03-15 19:25:21,9.33,14,0,100
2026-03-15 19:25:21,9.33,14,0,100
2026-03-15 19:25:21,8.67,13,0,100
2026-03-15 19:25:21,9.33,14,0,100
2026-03-15 19:25:22,9.33,14,0,100
2026-03-15 19:25:22,9.33,14,0,100
2026-03-15 19:25:22,8.67,13,0,100
2026-03-15 19:25:22,9.33,14,0,100
2026-03-15 19:25:22,9.33,14,0,100
2026-03-15 19:25:23,10.0,15,0,100
2026-03-15 19:25:23,9.33,14,0,100
2026-03-15 19:25:23,9.33,14,0,100
2026-03-15 19:25:23,9.33,14,0,100
2026-03-15 19:25:23,9.33,14,0,100
2026-03-15 19:25:24,9.33,14,0,100
2026-03-15 19:25:24,10.0,15,0,100
2026-03-15 19:25:24,9.33,14,0,100
2026-03-15 19:25:24,9.33,14,0,100
2026-03-15 19:25:24,9.33,14,0,100
2026-03-15 19:25:25,10.0,15,0,100
2026-03-15 19:25:25,9.33,14,0,100
2026-03-15 19:25:25,9.33,14,0,100
2026-03-15 19:25:25,10.0,15,0,100
2026-03-15 19:25:25,9.33,14,0,100
2026-03-15 19:25:26,9.33,14,0,100
2026-03-15 19:25:26,9.33,14,0,100
2026-03-15 19:25:26,9.33,14,0,100
2026-03-15 19:25:26,9.33,14,0,100
2026-03-15 19:25:26,9.33,14,0,100
2026-03-15 19:25:27,9.33,14,0,100
2026-03-15 19:25:27,9.33,14,0,100
2026-03-15 19:25:27,8.67,13,0,100
2026-03-15 19:25:27,9.33,14,0,100
2026-03-15 19:25:27,9.33,14,0,100
2026-03-15 19:25:28,8.67,13,0,100
2026-03-15 19:25:28,9.33,14,0,100
2026-03-15 19:25:28,9.33,14,0,100
2026-03-15 19:25:28,8.67,13,0,100
2026-03-15 19:25:28,9.33,14,0,100
2026-03-15 19:25:29,9.33,14,0,100
2026-03-15 19:25:29,9.33,14,0,100
2026-03-15 19:25:29,9.33,14,0,100
2026-03-15 19:25:29,9.33,14,0,100
2026-03-15 19:25:29,9.33,14,0,100
2026-03-15 19:25:30,9.33,14,0,100
2026-03-15 19:25:30,9.33,14,0,100
2026-03-15 19:25:30,10.0,15,0,100
2026-03-15 19:25:30,9.33,14,0,100
2026-03-15 19:25:30,9.33,14,0,100
2026-03-15 19:25:31,10.0,15,0,100
2026-03-15 19:25:31,9.33,14,0,100
2026-03-15 19:25:31,10.0,15,0,100
