timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-04 18:24:38,39.73,1.33,62,52,ON
2026-03-04 18:24:40,39.62,1.33,62,53,ON
2026-03-04 18:24:42,39.7,1.33,60,52,ON
2026-03-04 18:24:44,39.67,0.67,63,53,ON
2026-03-04 18:24:46,39.7,0.67,63,52,ON
2026-03-04 18:24:48,39.67,1.33,62,52,ON
2026-03-04 18:24:50,39.67,0.67,63,52,ON
2026-03-04 18:24:52,39.83,0.67,64,51,ON
2026-03-04 18:24:54,39.62,0.67,63,54,ON
2026-03-04 18:24:56,39.75,1.33,61,51,ON
2026-03-04 18:24:58,39.67,1.33,61,53,ON
2026-03-04 18:25:00,39.67,0.67,63,52,ON
2026-03-04 18:25:02,39.7,0.67,63,52,ON
2026-03-04 18:25:04,39.78,0.67,63,51,ON
2026-03-04 18:25:06,39.7,0.67,63,53,ON
2026-03-04 18:25:08,39.81,1.33,60,51,ON
2026-03-04 18:25:10,39.59,1.33,60,54,ON
2026-03-04 18:25:12,39.67,0.67,63,51,ON
2026-03-04 18:25:14,39.83,0.67,63,51,ON
2026-03-04 18:25:16,39.62,1.33,61,54,ON
2026-03-04 18:25:18,39.67,1.33,61,52,ON
2026-03-04 18:25:20,39.78,0.67,64,52,ON
2026-03-04 18:25:22,39.67,0.67,63,53,ON
2026-03-04 18:25:24,39.59,0.67,63,53,ON
2026-03-04 18:25:26,39.7,1.33,61,52,ON
2026-03-04 18:25:28,39.78,1.33,62,52,ON
2026-03-04 18:25:30,39.62,0.67,64,53,ON
2026-03-04 18:25:32,39.78,0.67,64,51,ON
2026-03-04 18:25:34,39.78,0.67,63,53,ON
2026-03-04 18:25:36,39.54,0.67,63,54,ON
2026-03-04 18:25:38,39.75,1.33,61,51,ON
2026-03-04 18:25:40,39.83,1.33,61,52,ON
2026-03-04 18:25:42,39.86,1.33,61,51,ON
2026-03-04 18:25:44,39.78,1.33,62,52,ON
2026-03-04 18:25:46,39.73,1.33,62,52,ON
2026-03-04 18:25:48,39.83,0.67,63,51,ON
2026-03-04 18:25:50,39.86,0.67,64,52,ON
2026-03-04 18:25:52,39.73,0.67,64,53,ON
2026-03-04 18:25:54,39.7,1.33,62,52,ON
2026-03-04 18:25:56,39.81,2.0,58,52,ON
2026-03-04 18:25:58,39.78,0.67,62,52,ON
2026-03-04 18:26:00,39.51,0.67,63,54,ON
2026-03-04 18:26:02,39.83,0.67,64,50,ON
2026-03-04 18:26:04,39.75,1.33,61,53,ON
2026-03-04 18:26:06,39.7,1.33,60,52,ON
2026-03-04 18:26:08,39.86,1.33,60,51,ON
2026-03-04 18:26:10,39.65,0.67,63,54,ON
2026-03-04 18:26:12,39.7,1.33,61,52,ON
2026-03-04 18:26:14,39.62,2.0,59,54,ON
2026-03-04 18:26:16,39.86,1.33,61,50,ON
2026-03-04 18:26:18,39.78,0.67,62,53,ON
2026-03-04 18:26:20,39.83,1.33,61,51,ON
2026-03-04 18:26:22,39.81,1.33,61,53,ON
2026-03-04 18:26:24,39.81,1.33,61,52,ON
2026-03-04 18:26:26,39.89,1.33,61,51,ON
2026-03-04 18:26:28,39.86,1.33,61,52,ON
2026-03-04 18:26:30,39.86,1.33,61,52,ON
2026-03-04 18:26:32,39.83,0.67,63,52,ON
2026-03-04 18:26:34,39.89,1.33,62,51,ON
2026-03-04 18:26:36,39.73,1.33,61,53,ON
2026-03-04 18:26:38,39.75,0.67,64,52,ON
2026-03-04 18:26:40,39.86,1.33,61,52,ON
2026-03-04 18:26:42,39.89,0.67,64,52,ON
2026-03-04 18:26:44,39.67,0.67,64,54,ON
2026-03-04 18:26:46,39.54,0.67,64,53,ON
2026-03-04 18:26:48,39.73,1.33,61,51,ON
2026-03-04 18:26:50,39.89,1.33,61,51,ON
2026-03-04 18:26:52,39.86,0.67,62,52,ON
2026-03-04 18:26:54,39.86,1.33,61,52,ON
2026-03-04 18:26:56,39.91,0.67,62,51,ON
2026-03-04 18:26:58,39.86,1.33,61,52,ON
2026-03-04 18:27:00,39.86,0.67,63,52,ON
