timestamp,temperatura_C,vazao_L_min,cooler_%,resistencia
2026-03-04 14:43:44,39.78,1.2,68,52,ON
2026-03-04 14:43:46,39.75,1.0,68,51,ON
2026-03-04 14:43:48,39.73,1.13,68,52,ON
2026-03-04 14:43:50,39.78,1.13,68,51,ON
2026-03-04 14:43:52,39.78,1.33,68,52,ON
2026-03-04 14:43:54,39.89,1.6,68,51,ON
2026-03-04 14:43:56,39.62,1.33,68,54,ON
2026-03-04 14:43:58,39.59,1.67,68,52,ON
2026-03-04 14:44:00,39.81,1.33,68,51,ON
2026-03-04 14:44:02,39.86,1.33,68,51,ON
2026-03-04 14:44:04,39.7,1.4,68,53,ON
2026-03-04 14:44:06,39.78,1.67,67,51,ON
2026-03-04 14:44:08,39.7,1.33,67,53,ON
2026-03-04 14:44:10,39.86,1.4,67,50,ON
2026-03-04 14:44:12,39.7,1.2,67,53,ON
2026-03-04 14:44:14,39.81,1.27,67,50,ON
2026-03-04 14:44:16,39.73,1.0,67,53,ON
2026-03-04 14:44:18,39.73,1.0,67,51,ON
2026-03-04 14:44:20,39.83,1.2,67,51,ON
2026-03-04 14:44:22,39.86,0.93,67,51,ON
2026-03-04 14:44:24,39.86,1.07,67,51,ON
2026-03-04 14:44:26,39.57,1.2,67,54,ON
2026-03-04 14:44:28,39.83,1.07,67,50,ON
2026-03-04 14:44:30,39.7,1.0,67,54,ON
2026-03-04 14:44:32,39.62,1.2,67,52,ON
2026-03-04 14:44:34,39.75,1.33,67,51,ON
2026-03-04 14:44:36,39.59,1.07,67,53,ON
2026-03-04 14:44:38,39.81,1.13,67,50,ON
2026-03-04 14:44:40,39.67,1.07,67,53,ON
2026-03-04 14:44:42,39.86,1.13,67,50,ON
2026-03-04 14:44:44,39.86,1.0,67,52,ON
2026-03-04 14:44:46,39.67,1.0,67,53,ON
2026-03-04 14:44:48,39.73,0.87,67,51,ON
2026-03-04 14:44:50,39.83,0.93,67,51,ON
2026-03-04 14:44:52,39.75,0.93,67,52,ON
2026-03-04 14:44:54,39.81,1.07,67,51,ON
2026-03-04 14:44:56,39.83,1.07,67,52,ON
2026-03-04 14:44:58,39.67,1.07,67,53,ON
2026-03-04 14:45:00,39.86,1.07,67,50,ON
2026-03-04 14:45:02,39.86,1.0,67,52,ON
2026-03-04 14:45:04,39.67,1.13,67,53,ON
2026-03-04 14:45:06,39.46,1.33,67,54,ON
2026-03-04 14:45:08,39.86,1.0,67,49,ON
2026-03-04 14:45:10,39.94,0.87,67,52,ON
2026-03-04 14:45:12,39.78,0.87,67,52,ON
2026-03-04 14:45:14,39.83,1.07,67,51,ON
2026-03-04 14:45:16,39.73,1.07,67,53,ON
2026-03-04 14:45:18,39.86,1.0,67,51,ON
2026-03-04 14:45:20,39.86,1.2,67,52,ON
2026-03-04 14:45:22,39.86,1.0,67,51,ON
2026-03-04 14:45:24,39.91,1.0,67,51,ON
2026-03-04 14:45:26,39.81,1.13,67,52,ON
2026-03-04 14:45:28,39.86,1.07,67,51,ON
2026-03-04 14:45:30,39.73,1.13,67,53,ON
2026-03-04 14:45:32,39.75,1.2,67,51,ON
2026-03-04 14:45:34,39.94,0.93,67,51,ON
2026-03-04 14:45:36,39.89,1.0,67,52,ON
2026-03-04 14:45:38,39.86,1.0,67,51,ON
2026-03-04 14:45:40,39.83,1.0,67,52,ON
2026-03-04 14:45:42,39.86,0.87,67,51,ON
2026-03-04 14:45:44,39.78,1.07,67,52,ON
2026-03-04 14:45:46,39.91,1.0,67,51,ON
2026-03-04 14:45:48,39.83,1.07,67,52,ON
2026-03-04 14:45:50,39.89,1.13,67,51,ON
2026-03-04 14:45:52,39.86,1.13,67,52,ON
2026-03-04 14:45:54,39.78,1.2,67,52,ON
2026-03-04 14:45:56,39.81,1.13,67,52,ON
2026-03-04 14:45:58,39.86,0.93,67,51,ON
2026-03-04 14:46:00,39.83,1.07,67,52,ON
2026-03-04 14:46:02,39.81,1.2,67,52,ON
2026-03-04 14:46:04,39.83,0.87,67,52,ON
2026-03-04 14:46:06,39.83,1.27,67,52,ON
2026-03-04 14:46:08,39.86,1.0,67,51,ON
2026-03-04 14:46:10,39.89,1.2,67,51,ON
2026-03-04 14:46:12,39.81,1.33,67,52,ON
2026-03-04 14:46:14,39.86,1.2,67,51,ON
2026-03-04 14:46:16,39.86,1.13,67,52,ON
2026-03-04 14:46:18,39.89,1.2,67,51,ON
2026-03-04 14:46:20,39.67,1.07,67,53,ON
2026-03-04 14:46:22,39.91,1.13,67,50,ON
2026-03-04 14:46:24,39.89,1.13,67,52,ON
2026-03-04 14:46:26,39.86,1.13,67,51,ON
2026-03-04 14:46:28,40.07,1.13,67,50,ON
2026-03-04 14:46:30,39.83,1.13,67,53,ON
2026-03-04 14:46:32,39.99,1.07,67,50,ON
2026-03-04 14:46:34,39.86,1.2,67,53,ON
2026-03-04 14:46:36,39.86,1.13,67,51,ON
2026-03-04 14:46:38,39.89,1.13,67,52,ON
2026-03-04 14:46:40,39.94,1.2,67,51,ON
2026-03-04 14:46:42,39.78,1.2,67,53,ON
2026-03-04 14:46:44,39.91,1.13,67,50,ON
2026-03-04 14:46:46,39.89,1.2,67,52,ON
2026-03-04 14:46:48,39.86,1.2,67,51,ON
2026-03-04 14:46:50,39.86,1.0,67,52,ON
2026-03-04 14:46:52,39.89,1.13,67,51,ON
2026-03-04 14:46:54,39.97,1.13,67,51,ON
2026-03-04 14:46:56,39.86,1.13,67,52,ON
2026-03-04 14:46:58,39.94,1.53,67,51,ON
2026-03-04 14:47:00,39.86,1.33,67,52,ON
2026-03-04 14:47:02,39.94,1.13,67,51,ON
2026-03-04 14:47:04,39.86,1.2,67,52,ON
2026-03-04 14:47:06,39.83,1.2,67,52,ON
2026-03-04 14:47:08,40.05,1.33,67,50,ON
2026-03-04 14:47:10,39.86,1.2,67,53,ON
2026-03-04 14:47:12,39.86,1.27,67,51,ON
2026-03-04 14:47:14,39.86,1.53,67,52,ON
2026-03-04 14:47:16,39.89,1.2,67,51,ON
2026-03-04 14:47:18,39.91,1.27,67,52,ON
2026-03-04 14:47:20,39.91,1.27,67,52,ON
2026-03-04 14:47:22,39.91,1.47,67,52,ON
2026-03-04 14:47:24,39.91,1.27,67,52,ON
2026-03-04 14:47:26,39.97,1.33,67,51,ON
2026-03-04 14:47:28,39.81,1.2,67,53,ON
2026-03-04 14:47:30,39.89,1.27,67,51,ON
2026-03-04 14:47:32,39.86,1.33,67,52,ON
2026-03-04 14:47:34,39.97,1.13,67,51,ON
2026-03-04 14:47:36,40.02,1.4,67,51,ON
2026-03-04 14:47:38,39.94,1.27,67,52,ON
2026-03-04 14:47:40,39.83,1.0,67,52,ON
2026-03-04 14:47:42,39.89,1.2,67,51,ON
2026-03-04 14:47:44,40.1,0.93,67,50,ON
2026-03-04 14:47:46,39.99,1.2,67,52,ON
2026-03-04 14:47:48,39.94,1.13,67,51,ON
2026-03-04 14:47:50,40.13,1.07,67,50,ON
2026-03-04 14:47:52,39.89,1.07,67,53,ON
2026-03-04 14:47:54,40.05,1.0,67,50,ON
2026-03-04 14:47:56,39.99,1.07,67,52,ON
2026-03-04 14:47:58,39.91,1.07,67,51,ON
2026-03-04 14:48:00,40.1,1.27,67,50,ON
2026-03-04 14:48:02,39.94,1.33,67,53,ON
2026-03-04 14:48:04,39.86,1.2,67,52,ON
2026-03-04 14:48:06,39.99,1.2,67,51,ON
2026-03-04 14:48:08,39.97,1.2,67,52,ON
2026-03-04 14:48:10,39.99,1.27,67,51,ON
2026-03-04 14:48:12,40.07,1.2,67,51,ON
2026-03-04 14:48:14,39.86,1.13,67,53,ON
2026-03-04 14:48:16,40.16,1.33,67,49,ON
2026-03-04 14:48:18,39.94,1.33,67,53,ON
2026-03-04 14:48:20,39.99,1.13,67,50,ON
2026-03-04 14:48:22,40.16,1.2,67,50,ON
2026-03-04 14:48:24,39.94,1.0,67,52,ON
2026-03-04 14:48:26,39.91,1.0,67,51,ON
2026-03-04 14:48:28,39.91,1.33,67,52,ON
2026-03-04 14:48:30,40.16,1.07,67,49,ON
2026-03-04 14:48:32,39.78,1.33,67,54,ON
2026-03-04 14:48:34,39.89,1.33,67,50,ON
2026-03-04 14:48:36,39.89,1.07,67,52,ON
2026-03-04 14:48:38,39.99,1.07,67,50,ON
2026-03-04 14:48:40,39.89,1.27,67,53,ON
2026-03-04 14:48:42,39.89,1.27,67,51,ON
2026-03-04 14:48:44,39.86,1.33,67,52,ON
2026-03-04 14:48:46,40.02,1.13,67,50,ON
2026-03-04 14:48:48,39.94,1.2,67,52,ON
2026-03-04 14:48:50,39.94,1.2,67,51,ON
2026-03-04 14:48:52,40.05,1.4,67,51,ON
2026-03-04 14:48:54,40.1,1.27,67,51,ON
2026-03-04 14:48:56,39.99,1.4,67,52,ON
2026-03-04 14:48:58,39.89,1.4,67,52,ON
2026-03-04 14:49:00,39.86,1.33,67,52,ON
2026-03-04 14:49:02,40.1,1.47,67,50,ON
2026-03-04 14:49:04,40.13,1.2,67,51,ON
2026-03-04 14:49:06,40.05,1.33,67,51,ON
2026-03-04 14:49:08,40.02,1.27,67,51,ON
2026-03-04 14:49:10,39.97,1.47,67,52,ON
2026-03-04 14:49:12,39.99,1.13,67,51,ON
2026-03-04 14:49:14,40.02,1.0,67,51,ON
2026-03-04 14:49:16,40.1,1.33,67,50,ON
2026-03-04 14:49:18,39.99,1.27,67,52,ON
2026-03-04 14:49:20,39.99,1.27,67,51,ON
2026-03-04 14:49:22,39.89,1.33,67,52,ON
2026-03-04 14:49:24,40.21,1.2,67,49,ON
2026-03-04 14:49:26,39.89,1.2,67,54,ON
